id,x,y,deg,group
198_134,s1.273641941576659,s2.993070138709516,s80.61384689719114,198
198_135,s1.2889818168791582,s5.550861063620288,s80.63296501476009,198
198_136,s7.326019534896831,s1.231285461643783,s80.63574444765607,198
198_137,s5.452518036468826,s4.164200970776249,s260.6340975881599,198
198_138,s5.463230080407763,s1.6359697244360942,s260.63741916085996,198
198_139,s5.268225842274492,s6.25576591281895,s80.63248988962698,198
198_140,s5.442185945602533,s3.529975872374401,s260.6342470068,198
198_141,s6.377052192440997,s6.699440696287694,s260.6355428999366,198
198_142,s5.427008408522275,s2.898767730801627,s260.63560388485985,198
198_143,s8.274107840558651,s3.1140927205035975,s80.6406046957718,198
198_144,s5.137241101252481,s7.482502460595872,s80.63157362752384,198
198_145,s7.268852780101215,s6.304934624434622,s80.63681278316005,198
198_146,s1.471634744124179,s2.141861139549612,s260.6317956500043,198
198_147,s1.548542803347773,s0.34079281644748494,s260.6235067089667,198
198_148,s6.491200907258175,s1.008934546420022,s260.63716169746,198
198_149,s0.454181393493074,s1.5212578151382727,s260.6107538899855,198
198_150,s3.5109650768715897,s1.555913608068715,s260.63138625808983,198
198_151,s3.302239949620465,s6.185515512804776,s80.63412022366003,198
198_152,s3.430741243061936,s2.193454338940889,s260.635694650128,198
198_153,s5.287055526265602,s2.44377344410168,s80.6341351484001,198
198_154,s7.433997138320873,s6.077154667831202,s260.63519990492,198
198_155,s1.4535362022137688,s5.31959043301288,s260.6319747603561,198
198_156,s4.265392338803516,s3.051779396462653,s80.63587397132005,198
198_157,s0.454118814307302,s5.958732182898765,s260.6559840560071,198
198_158,s1.441421557635483,s4.686426805570954,s260.63749045995996,198
198_159,s7.286639867009526,s5.030020876087362,s80.63367081315005,198
198_160,s0.454138587294691,s2.147255175636513,s260.6286528162817,198
198_161,s8.274104370962863,s6.296184296760528,s80.63581060834576,198
198_162,s2.264140029951069,s3.6349628260439966,s80.63300504116012,198
198_163,s7.45136931434554,s5.440508072888943,s260.63830043659004,198
198_164,s4.583855229661959,s0.967483022985988,s260.63716260821,198
198_165,s2.303241119435396,s7.88974532396355,s260.0830669959746,198
198_166,s7.209373948452443,s7.480312571939594,s80.63244461079034,198
198_167,s5.279594644826473,s4.344754896474785,s80.63309472428011,198
198_168,s4.446541840471201,s4.121299013849898,s260.6368229029299,198
198_169,s4.280788598693526,s7.281394695546426,s260.64110256566005,198
198_170,s7.348802570518672,s0.606389491021448,s80.63510182692005,198
198_171,s5.427899649578015,s0.561748586644611,s80.6355059260901,198
198_172,s5.254080059144919,s3.079353030274159,s80.63747917950514,198
198_173,s5.352226628094606,s6.672655188101722,s260.63603405256003,198
198_174,s2.443943523208632,s4.696462645951357,s260.63893882085995,198
198_175,s5.556318321745018,s0.97131698703273,s260.64098576591005,198
198_176,s3.226622741168449,s7.889642719967885,s260.14265418445984,198
198_177,s2.335812126388741,s7.227729704752946,s260.63099625665996,198
198_178,s6.418308489781134,s0.569876477535891,s80.64076612341012,198
198_179,s6.297600671320781,s5.661469408355859,s80.63398999736012,198
198_180,s2.435112965558829,s2.800052509363488,s260.63024673376003,198
198_181,s3.422754381490947,s0.556948081421007,s80.63270346402771,198
198_182,s7.422942557163256,s2.283482584914163,s260.6379643212599,198
198_183,s2.174726577762444,s7.480210862128303,s80.63843877233012,198
198_184,s2.522625771554702,s0.949509900214205,s260.63454128315993,198
198_185,s5.185354267367788,s6.889938987056168,s80.63646988065011,198
198_186,s6.325703391549879,s1.234579033072452,s80.63567372231012,198
198_187,s2.481853182365342,s1.539011002832803,s260.63004008324924,198
198_188,s4.434425105560524,s2.8474906711478756,s260.6404126535599,198
198_189,s3.474423924466748,s6.000469140664251,s260.6348159025599,198
198_190,s7.2793203171648,s3.753236342171469,s80.63215569095007,198
198_191,s7.507715960447773,s0.3407952762622569,s260.6255348912041,198
198_192,s3.432687841528243,s2.828117074538864,s260.63199625159996,198
198_193,s3.439631234549961,s4.105115145375762,s260.63484553481,198
198_194,s6.177383648452525,s7.485741766718894,s80.63268623696354,198
198_195,s4.280873473270765,s7.889589065431104,s260.23302846580486,198
198_196,s2.459112886525888,s5.327610904312134,s260.6419790218599,198
198_197,s3.297122622842098,s7.251860619518849,s260.63716941355983,198
199_0,s4.180201927245833,s0.567501143432513,s80.63124020466267,199
199_1,s2.8865544794980056,s7.479192547495821,s80.63103600951348,199
199_2,s5.194679967243567,s6.068405374429335,s260.63302550355934,199
199_3,s3.210208875665258,s4.740826142930093,s260.636006553116,199
199_4,s2.214517238105276,s5.332141525677059,s260.6419790227303,199
199_5,s4.892645452815661,s7.487033082207836,s80.63157362836586,199
199_6,s2.060108371392961,s2.369777528279948,s80.6325586684307,199
199_7,s8.02951219249897,s3.118623342122675,s80.6406047217584,199
199_8,s8.029510860541176,s1.883985975714662,s80.63876458870577,199
199_9,s8.029505036288267,s5.67496807407094,s80.63071489354951,199
199_10,s5.057381459580762,s5.616727863705056,s80.63732571986708,199
199_11,s8.029512637695436,s3.753020566148616,s80.64121970507843,199
199_12,s8.029510369596409,s2.496403128342139,s80.63808626485594,199
199_13,s6.219322956688494,s5.445328180235927,s260.6367963458506,199
199_14,s1.044386168455252,s5.555391684968818,s80.63296501566634,199
199_15,s4.036277814886532,s7.894119688446525,s260.23302802938815,199
199_16,s7.042020209712014,s5.675250308440092,s80.63308455221153,199
199_17,s1.196825909224363,s4.690957426920841,s260.63749046081693,199
199_18,s4.133155693310332,s6.655132414894779,s260.6352732611167,199
199_19,s2.225614283143853,s2.144187165706767,s260.63618827830965,199
199_20,s6.09514855465776,s7.894219606551123,s260.13707480873836,199
199_21,s2.189477948312125,s3.440802434554989,s260.6282959816367,199
199_22,s1.196814485140703,s4.050273401031168,s260.6372655113214,199
199_23,s0.20955324872408,s3.410868946365086,s260.6143853878714,199
199_24,s0.209538514804494,s6.5792252958595805,s260.6347677991905,199
199_25,s5.222990644145077,s4.799968814521548,s260.636617366574,199
199_26,s2.199347874797004,s4.700993267316675,s260.63893882171715,199
199_27,s4.032916695923693,s4.330052886437219,s80.63455575566383,199
199_28,s1.168461933367692,s7.2166870911137995,s260.63964805932665,199
199_29,s3.26636942850689,s1.5604442294492569,s260.63138625893475,199
199_30,s2.278030123199006,s0.954040521581729,s260.6345412840071,199
199_31,s7.081423886536149,s1.235816083081319,s80.63574444849877,199
199_32,s4.346270174414078,s0.345335188429188,s260.6353210462721,199
199_33,s7.189401489889171,s6.0816852892698,s260.63519990576674,199
199_34,s4.189829457176124,s2.852021292541788,s260.64041265445417,199
199_35,s0.20953788827341996,s1.525746348173027,s260.635633711581,199
199_36,s3.229828276036193,s6.004999762044636,s260.6348159034112,199
199_37,s4.212307591469316,s4.760109054450199,s260.6306833736546,199
199_38,s0.20955263637576,s4.051698772997264,s260.6152332170061,199
199_39,s6.219309049986685,s4.804700251120041,s260.63362549395947,199
199_40,s3.186145594687561,s2.197984960322598,s260.6356946509702,199
199_41,s3.188092193144902,s2.832647695918455,s260.6319962524433,199
199_42,s3.1950355861471924,s4.109645766755891,s260.63484553565377,199
199_43,s4.189335980000275,s2.242622988471966,s260.63800340199396,199
199_44,s3.052526974393659,s7.256391240896065,s260.6371694144468,199
199_45,s4.339259581305359,s0.972013644382821,s260.6371626090586,199
199_46,s5.349574585774491,s0.345336511389234,s260.63665210744404,199
199_47,s7.094326699440471,s7.894203695369873,s260.15229263919275,199
199_48,s5.024666579403933,s3.715055355871954,s80.63392668036482,199
199_49,s0.209538670128343,s5.333090013044474,s260.6345531261313,199
199_50,s2.237257534461036,s1.543541624198342,s260.63004008409143,199
199_51,s5.147736973770301,s1.21083321790935,s80.62856961992117,199
199_52,s1.208940553793426,s5.3241210543631805,s260.6318729458626,199
199_53,s6.246605258900786,s1.013465167844825,s260.6371616983172,199
199_54,s1.2438196562083,s0.940399407935686,s260.63101554908417,199
199_55,s1.19689266974601,s3.409284482416111,s260.65445624306744,199
199_56,s2.187345480867618,s6.589668643756094,s260.6295394271867,199
199_57,s1.303947155412309,s0.345323437799151,s260.6235067098089,199
199_58,s3.198068696490178,s3.467059720129627,s260.63808590027566,199
199_59,s2.333496594978352,s0.345331957308785,s260.6320709389106,199
199_60,s2.981517986831451,s6.837360901767105,s80.63304842692122,199
199_61,s6.33866384312901,s0.34533462443340707,s260.63475365614477,199
199_62,s4.201946192068504,s4.125829635243968,s260.6368229037819,199
199_63,s6.005115673749734,s2.492523423670177,s80.63461574301101,199
199_64,s8.029507920234213,s0.610412399843865,s80.63470143348768,199
199_65,s0.209535330832497,s7.218549648601924,s260.63916759406936,199
199_66,s3.150379926659811,s6.632153816212972,s260.63516470302034,199
199_67,s0.209535793322584,s4.692417784870641,s260.6385286007767,199
199_68,s1.006607838877208,s7.464495489016463,s80.6370844183661,199
199_69,s4.213547871308159,s6.022505828469826,s260.63605800484584,199
199_70,s5.107630979654355,s6.677185809509781,s260.63603405347817,199
199_71,s6.196924066036221,s3.5373086259234854,s260.63446479999993,199
199_72,s2.091216477943232,s7.232260326116001,s260.63099625755194,199
199_73,s2.019561288630518,s4.28017335340748,s80.63239649284782,199
199_74,s1.199318130792344,s6.58276988555988,s260.63624016363383,199
199_75,s6.045711218023256,s4.389188432036143,s80.63336370812891,199
199_76,s5.230308414502963,s5.436119056268344,s260.6332726132164,199
199_77,s2.19051731717575,s2.8045831307279445,s260.630246734607,199
199_78,s5.211541749765977,s2.244444800683934,s260.6349585155399,199
199_79,s1.071256146928935,s1.123154845684854,s80.63421489993044,199
199_80,s2.019800064128036,s2.9986482487959485,s80.63849982525659,199
199_81,s5.197590297208759,s3.534506493783157,s260.6342470076504,199
199_82,s0.20952314672389602,s5.963262759448553,s260.65598853196843,199
199_83,s6.132456544773748,s6.70397131771284,s260.6355429007788,199
199_84,s5.182412760137728,s2.903298352210244,s260.6356038857384,199
199_85,s7.206756613710043,s4.163737741916992,s260.63761705326056,199
199_86,s7.060419324562299,s1.876718368980702,s80.63700128065062,199
199_87,s7.999917221462313,s7.497341683323158,s80.60196356742216,199
199_88,s6.24371983629759,s1.643038201836539,s260.63842177786614,199
199_89,s7.206795602648052,s4.804365981662241,s260.6371510778397,199
199_90,s5.023630193841064,s6.260296534225558,s80.632489890469,199
199_91,s5.065281900890771,s7.3046755410228705,s260.6362216908931,199
199_92,s6.19888125978629,s6.081224902418842,s260.6364566719278,199
199_93,s4.240436544339137,s1.601763715304072,s260.630792578761,199
199_94,s3.345209651176135,s0.345329220362418,s260.6293187796957,199
199_95,s8.029510006350353,s4.393624352170193,s80.63758434642854,199
199_96,s0.209521023400913,s7.893687880570254,s260.65891736557904,199
199_97,s6.171436359232378,s2.271848721279393,s260.63765861867296,199
199_98,s3.220566529517645,s5.375077993330042,s260.63537854392075,199
199_99,s0.261937510499172,s0.345326405510294,s260.6264891188268,199
199_100,s7.104206922167895,s0.610920112458945,s80.63510182776457,199
199_101,s3.01583058903614,s2.394378237811375,s80.6351238997691,199
199_102,s1.216649083039554,s1.529921286332963,s260.6377422707128,199
199_103,s6.212026875667419,s4.168571314537555,s260.63421422623014,199
199_104,s6.102732734830866,s7.291680451017813,s260.63307493050706,199
199_105,s4.227370053906891,s5.391372356511685,s260.63563749132595,199
199_106,s1.194335014236324,s2.770415805310714,s260.64045115858016,199
199_107,s5.207922388065626,s4.168731592185069,s260.634097589347,199
199_108,s0.215596032797005,s0.921076225348548,s260.63415882451045,199
199_109,s7.26312372293559,s0.345321802768658,s260.6218639686198,199
199_110,s6.186603514238174,s2.903082937502119,s260.6362992369775,199
199_111,s7.206773665923798,s5.445038694328077,s260.63830043743747,199
199_112,s2.224921389460459,s5.966421362158121,s260.6319888516439,199
199_113,s3.027370771021175,s3.6612032406975836,s80.63375581474037,199
199_114,s3.0181673521564365,s3.031367749606871,s80.63323106004935,199
199_115,s7.034724668767377,s3.757766963607465,s80.63215569179584,199
199_116,s0.209542937969492,s2.151785796774155,s260.62865278732505,199
199_117,s3.022099881721637,s4.290288937133301,s80.6414701232847,199
199_118,s1.0322706118338,s4.92232804188158,s80.63804712616212,199
199_119,s7.167432641790662,s6.716595972911583,s260.6328026993881,199
199_120,s2.057502699821468,s6.180343054623015,s80.63353602873502,199
199_121,s7.009321006061864,s2.492299508102036,s80.63321808882012,199
199_122,s2.046824391693575,s5.544584178423414,s80.63819942965546,199
199_123,s6.053005022895132,s5.666000029777862,s80.63398999820703,199
199_124,s3.137422628763852,s1.150966541224484,s80.63756471270659,199
199_125,s1.131394872892603,s0.528200461066745,s80.63393348094877,199
199_126,s1.033781009966619,s6.808152369641108,s80.63506017349499,199
199_127,s8.029506149258271,s6.909716383354489,s80.63225344289475,199
199_128,s5.03780664811694,s7.893828558295401,s260.5180861264953,199
199_129,s4.070725329742207,s1.8017567729221928,s80.63202111757158,199
199_130,s1.058740375868112,s6.174692154081478,s80.63500372005302,199
199_131,s1.029046293190402,s2.997600760057149,s80.61352712646766,199
199_132,s5.959530976864214,s6.884559013052101,s80.63159237792519,199
199_133,s1.930130929318213,s7.484741483489614,s80.63843877317737,199
199_134,s3.867322810371606,s7.491258731250743,s80.63096447600373,199
199_135,s6.081107743189121,s1.239109654494349,s80.63567372315418,199
199_136,s6.99450978610539,s6.897154525467767,s80.63405733501116,199
199_137,s4.043287621859443,s4.964261974653958,s80.6301008752036,199
199_138,s2.021496371797346,s6.813017178531633,s80.62976650635409,199
199_139,s4.168947200583011,s1.168449662492712,s80.63650888854642,199
199_140,s0.209545249034741,s2.765793507891842,s260.62545643370163,199
199_141,s1.227039095759393,s2.146391760996174,s260.63179565084647,199
199_142,s3.9653710526199184,s6.866864154117552,s80.63553657965355,199
199_143,s3.037285574833775,s4.921420427477699,s80.63671731051755,199
199_144,s5.218634432041353,s1.64050034584513,s260.6374191617067,199
199_145,s5.18330400122741,s0.566279208053972,s80.63550592693883,199
199_146,s7.137698204509044,s7.304279466587892,s260.62954712021565,199
199_147,s2.019544381555225,s3.639493447406665,s80.63300504201453,199
199_148,s1.032253261564334,s3.640709674230817,s80.62780604128176,199
199_149,s5.048908492442785,s1.840525545352444,s80.6333111991458,199
199_150,s3.047638253973211,s5.555624121245946,s80.63576280295416,199
199_151,s6.173712841431274,s0.574407098958912,s80.64076612425839,199
199_152,s6.030610649489226,s3.757942069495962,s80.63391073823453,199
199_153,s2.163267517717759,s0.542226682981947,s80.62588996550647,199
199_154,s5.034998996421912,s4.349285517881259,s80.63309472512736,199
199_155,s7.224577102882303,s1.642949069546103,s260.6351500996302,199
199_156,s4.186768662028094,s3.494630771710458,s260.6365944198817,199
199_157,s5.050072201037554,s4.980599545442169,s80.63483824503027,199
199_158,s1.049388391787151,s1.7449553686018238,s80.62735385050001,199
199_159,s2.187255153512898,s4.067887519031939,s260.6348297630957,199
199_160,s4.940758618924097,s6.89446960846174,s80.63646988149952,199
199_161,s4.046492604454403,s6.238679116859436,s80.63643095885999,199
199_162,s5.009484410757955,s3.083883651680654,s80.63747918034738,199
199_163,s1.032262242982524,s4.281696953886594,s80.6391456117322,199
199_164,s4.03619295024447,s7.285925316938433,s260.64110256651816,199
199_165,s1.059805017028726,s2.361405668148777,s80.63251185455562,199
199_166,s7.178346908787279,s2.28801320635199,s260.63796432211734,199
199_167,s2.031644419167372,s4.913316442279312,s80.63461702880835,199
199_168,s5.932788347873191,s7.490272388138336,s80.63268623780556,199
199_169,s6.020283556178564,s3.123723012630254,s80.63465277086408,199
199_170,s7.185341888212603,s2.9020728236993194,s260.6403964804588,199
199_171,s6.073992497544177,s1.843042970855358,s80.63806765758642,199
199_172,s1.080476411437571,s7.89420618822264,s260.1499068741648,199
